,cik,company.name,ticker,date.filed,90_DAYS
795,1855886,Arbor Rapha Capital Bioholdings Corp  I,ARCKU,2021-12-09,2022-03-09
796,1855886,Arbor Rapha Capital Bioholdings Corp  I,ARCKW,2021-12-09,2022-03-09
797,1863460,PHP Ventures Acquisition Corp ,PPHP,2021-09-16,2021-12-15
798,1863460,PHP Ventures Acquisition Corp ,PPHPR,2021-09-16,2021-12-15
799,1863460,PHP Ventures Acquisition Corp ,PPHPU,2021-09-16,2021-12-15
800,1863460,PHP Ventures Acquisition Corp ,PPHPW,2021-09-16,2021-12-15
801,1863460,PHP Ventures Acquisition Corp ,PPHP,2021-11-02,2022-01-31
802,1863460,PHP Ventures Acquisition Corp ,PPHPR,2021-11-02,2022-01-31
803,1863460,PHP Ventures Acquisition Corp ,PPHPU,2021-11-02,2022-01-31
804,1863460,PHP Ventures Acquisition Corp ,PPHPW,2021-11-02,2022-01-31
805,1869824,Seaport Global Acquisition II Corp ,SGII,2021-12-23,2022-03-23
806,1869824,Seaport Global Acquisition II Corp ,SGIIU,2021-12-23,2022-03-23
807,1869824,Seaport Global Acquisition II Corp ,SGIIW,2021-12-23,2022-03-23
808,1875444,Arhaus  Inc ,ARHS,2021-12-09,2022-03-09
809,23795,CONSOLIDATED TOMOKA LAND CO,CTO,2017-05-09,2017-08-07
810,23795,CONSOLIDATED TOMOKA LAND CO,CTO-PA,2017-05-09,2017-08-07
811,23795,CONSOLIDATED TOMOKA LAND CO,CTO,2017-08-09,2017-11-07
812,23795,CONSOLIDATED TOMOKA LAND CO,CTO-PA,2017-08-09,2017-11-07
813,23795,CONSOLIDATED TOMOKA LAND CO,CTO,2017-10-30,2018-01-28
814,23795,CONSOLIDATED TOMOKA LAND CO,CTO-PA,2017-10-30,2018-01-28
815,23795,CONSOLIDATED TOMOKA LAND CO,CTO,2018-05-01,2018-07-30
816,23795,CONSOLIDATED TOMOKA LAND CO,CTO-PA,2018-05-01,2018-07-30
817,23795,CONSOLIDATED TOMOKA LAND CO,CTO,2018-08-01,2018-10-30
818,23795,CONSOLIDATED TOMOKA LAND CO,CTO-PA,2018-08-01,2018-10-30
819,23795,CONSOLIDATED TOMOKA LAND CO,CTO,2018-10-26,2019-01-24
820,23795,CONSOLIDATED TOMOKA LAND CO,CTO-PA,2018-10-26,2019-01-24
821,23795,CONSOLIDATED TOMOKA LAND CO,CTO,2019-04-30,2019-07-29
822,23795,CONSOLIDATED TOMOKA LAND CO,CTO-PA,2019-04-30,2019-07-29
823,23795,CONSOLIDATED TOMOKA LAND CO,CTO,2019-07-31,2019-10-29
824,23795,CONSOLIDATED TOMOKA LAND CO,CTO-PA,2019-07-31,2019-10-29
825,23795,CONSOLIDATED TOMOKA LAND CO,CTO,2019-10-23,2020-01-21
826,23795,CONSOLIDATED TOMOKA LAND CO,CTO-PA,2019-10-23,2020-01-21
827,23795,CTO Realty Growth Inc ,CTO,2020-05-11,2020-08-09
828,23795,CTO Realty Growth Inc ,CTO-PA,2020-05-11,2020-08-09
829,23795,CTO Realty Growth  Inc ,CTO,2020-08-07,2020-11-05
830,23795,CTO Realty Growth  Inc ,CTO-PA,2020-08-07,2020-11-05
831,23795,CTO Realty Growth  Inc ,CTO,2020-11-06,2021-02-04
832,23795,CTO Realty Growth  Inc ,CTO-PA,2020-11-06,2021-02-04
833,23795,CTO Realty Growth  Inc ,CTO,2021-04-29,2021-07-28
834,23795,CTO Realty Growth  Inc ,CTO-PA,2021-04-29,2021-07-28
835,23795,CTO Realty Growth  Inc ,CTO,2021-07-29,2021-10-27
836,23795,CTO Realty Growth  Inc ,CTO-PA,2021-07-29,2021-10-27
837,23795,CTO Realty Growth  Inc ,CTO,2021-10-28,2022-01-26
838,23795,CTO Realty Growth  Inc ,CTO-PA,2021-10-28,2022-01-26
839,277948,CSX CORP,CSX,2017-04-20,2017-07-19
840,277948,CSX CORP,CSX,2017-07-19,2017-10-17
841,277948,CSX CORP,CSX,2017-10-18,2018-01-16
842,277948,CSX CORP,CSX,2018-04-18,2018-07-17
843,277948,CSX CORP,CSX,2018-07-18,2018-10-16
844,277948,CSX CORP,CSX,2018-10-17,2019-01-15
845,277948,CSX CORP,CSX,2019-04-17,2019-07-16
846,277948,CSX CORP,CSX,2019-07-17,2019-10-15
847,277948,CSX CORP,CSX,2019-10-17,2020-01-15
848,277948,CSX CORP,CSX,2020-04-23,2020-07-22
849,277948,CSX CORP,CSX,2020-07-23,2020-10-21
850,277948,CSX CORP,CSX,2020-10-22,2021-01-20
851,277948,CSX CORP,CSX,2021-04-21,2021-07-20
852,277948,CSX CORP,CSX,2021-07-22,2021-10-20
853,277948,CSX CORP,CSX,2021-10-21,2022-01-19
854,314808,Ensco plc,VAL,2017-04-27,2017-07-26
855,314808,Ensco plc,VAL-WT,2017-04-27,2017-07-26
856,314808,Ensco plc,VAL,2017-07-27,2017-10-25
857,314808,Ensco plc,VAL-WT,2017-07-27,2017-10-25
858,314808,Ensco plc,VAL,2017-10-26,2018-01-24
859,314808,Ensco plc,VAL-WT,2017-10-26,2018-01-24
860,314808,Ensco plc,VAL,2018-04-26,2018-07-25
861,314808,Ensco plc,VAL-WT,2018-04-26,2018-07-25
862,314808,Ensco plc,VAL,2018-07-26,2018-10-24
863,314808,Ensco plc,VAL-WT,2018-07-26,2018-10-24
864,314808,Ensco plc,VAL,2018-10-30,2019-01-28
865,314808,Ensco plc,VAL-WT,2018-10-30,2019-01-28
866,314808,Ensco Rowan plc,VAL,2019-05-02,2019-07-31
867,314808,Ensco Rowan plc,VAL-WT,2019-05-02,2019-07-31
868,314808,Ensco Rowan plc,VAL,2019-08-01,2019-10-30
869,314808,Ensco Rowan plc,VAL-WT,2019-08-01,2019-10-30
870,314808,Valaris plc,VAL,2019-10-31,2020-01-29
871,314808,Valaris plc,VAL-WT,2019-10-31,2020-01-29
872,314808,Valaris plc,VAL,2020-04-30,2020-07-29
873,314808,Valaris plc,VAL-WT,2020-04-30,2020-07-29
874,314808,Valaris plc,VAL,2020-07-30,2020-10-28
875,314808,Valaris plc,VAL-WT,2020-07-30,2020-10-28
876,314808,Valaris plc,VAL,2020-10-29,2021-01-27
877,314808,Valaris plc,VAL-WT,2020-10-29,2021-01-27
878,314808,Valaris plc,VAL,2021-04-28,2021-07-27
879,314808,Valaris plc,VAL-WT,2021-04-28,2021-07-27
880,314808,Valaris Ltd,VAL,2021-08-03,2021-11-01
881,314808,Valaris Ltd,VAL-WT,2021-08-03,2021-11-01
882,314808,Valaris Ltd,VAL,2021-11-02,2022-01-31
883,314808,Valaris Ltd,VAL-WT,2021-11-02,2022-01-31
884,354647,CVB FINANCIAL CORP,CVBF,2017-05-10,2017-08-08
885,354647,CVB FINANCIAL CORP,CVBF,2017-08-09,2017-11-07
886,354647,CVB FINANCIAL CORP,CVBF,2017-11-09,2018-02-07
887,354647,CVB FINANCIAL CORP,CVBF,2018-05-10,2018-08-08
888,354647,CVB FINANCIAL CORP,CVBF,2018-08-09,2018-11-07
889,354647,CVB FINANCIAL CORP,CVBF,2018-11-09,2019-02-07
890,354647,CVB FINANCIAL CORP,CVBF,2019-05-10,2019-08-08
891,354647,CVB FINANCIAL CORP,CVBF,2019-08-09,2019-11-07
892,354647,CVB FINANCIAL CORP,CVBF,2019-11-12,2020-02-10
893,354647,CVB FINANCIAL CORP,CVBF,2020-05-11,2020-08-09
894,354647,CVB FINANCIAL CORP,CVBF,2020-08-10,2020-11-08
895,354647,CVB FINANCIAL CORP,CVBF,2020-11-06,2021-02-04
896,354647,CVB FINANCIAL CORP,CVBF,2021-05-10,2021-08-08
897,354647,CVB FINANCIAL CORP,CVBF,2021-08-09,2021-11-07
898,354647,CVB FINANCIAL CORP,CVBF,2021-11-09,2022-02-07
899,4281,Arconic Inc ,HWM,2017-05-02,2017-07-31
900,4281,Arconic Inc ,HWM-P,2017-05-02,2017-07-31
901,4281,Arconic Inc ,HWM,2017-08-02,2017-10-31
902,4281,Arconic Inc ,HWM-P,2017-08-02,2017-10-31
903,4281,Arconic Inc ,HWM,2017-11-06,2018-02-04
904,4281,Arconic Inc ,HWM-P,2017-11-06,2018-02-04
905,4281,Arconic Inc ,HWM,2018-05-01,2018-07-30
906,4281,Arconic Inc ,HWM-P,2018-05-01,2018-07-30
907,4281,Arconic Inc ,HWM,2018-08-02,2018-10-31
908,4281,Arconic Inc ,HWM-P,2018-08-02,2018-10-31
909,4281,Arconic Inc ,HWM,2018-11-01,2019-01-30
910,4281,Arconic Inc ,HWM-P,2018-11-01,2019-01-30
911,4281,Arconic Inc ,HWM,2019-05-01,2019-07-30
912,4281,Arconic Inc ,HWM-P,2019-05-01,2019-07-30
913,4281,Arconic Inc ,HWM,2019-08-02,2019-10-31
914,4281,Arconic Inc ,HWM-P,2019-08-02,2019-10-31
915,4281,Arconic Inc ,HWM,2019-11-05,2020-02-03
916,4281,Arconic Inc ,HWM-P,2019-11-05,2020-02-03
917,4281,Howmet Aerospace Inc ,HWM,2020-05-07,2020-08-05
918,4281,Howmet Aerospace Inc ,HWM-P,2020-05-07,2020-08-05
919,4281,Howmet Aerospace Inc ,HWM,2020-08-07,2020-11-05
920,4281,Howmet Aerospace Inc ,HWM-P,2020-08-07,2020-11-05
921,4281,Howmet Aerospace Inc ,HWM,2020-11-09,2021-02-07
922,4281,Howmet Aerospace Inc ,HWM-P,2020-11-09,2021-02-07
923,4281,Howmet Aerospace Inc ,HWM,2021-05-06,2021-08-04
924,4281,Howmet Aerospace Inc ,HWM-P,2021-05-06,2021-08-04
925,4281,Howmet Aerospace Inc ,HWM,2021-08-04,2021-11-02
926,4281,Howmet Aerospace Inc ,HWM-P,2021-08-04,2021-11-02
927,4281,Howmet Aerospace Inc ,HWM,2021-11-04,2022-02-02
928,4281,Howmet Aerospace Inc ,HWM-P,2021-11-04,2022-02-02
929,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP  DC ,NRUC,2017-01-13,2017-04-13
930,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP  DC ,NRUC,2017-04-05,2017-07-04
931,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP  DC ,NRUC,2017-10-10,2018-01-08
932,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP  DC ,NRUC,2018-01-11,2018-04-11
933,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP  DC ,NRUC,2018-04-11,2018-07-10
934,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP  DC ,NRUC,2018-10-10,2019-01-08
935,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP  DC ,NRUC,2019-01-11,2019-04-11
936,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP  DC ,NRUC,2019-04-11,2019-07-10
937,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP  DC ,NRUC,2019-10-10,2020-01-08
938,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP  DC ,NRUC,2020-01-13,2020-04-12
939,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP  DC ,NRUC,2020-04-10,2020-07-09
940,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP  DC ,NRUC,2020-10-15,2021-01-13
941,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP  DC ,NRUC,2021-01-12,2021-04-12
942,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP  DC ,NRUC,2021-04-13,2021-07-12
943,70502,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP  DC ,NRUC,2021-10-12,2022-01-10
944,832489,GeoVax Labs  Inc ,GOVX,2017-05-12,2017-08-10
945,832489,GeoVax Labs  Inc ,GOVXW,2017-05-12,2017-08-10
946,832489,GeoVax Labs  Inc ,GOVX,2017-08-14,2017-11-12
947,832489,GeoVax Labs  Inc ,GOVXW,2017-08-14,2017-11-12
948,832489,GeoVax Labs  Inc ,GOVX,2017-11-09,2018-02-07
949,832489,GeoVax Labs  Inc ,GOVXW,2017-11-09,2018-02-07
950,832489,GeoVax Labs  Inc ,GOVX,2018-05-03,2018-08-01
951,832489,GeoVax Labs  Inc ,GOVXW,2018-05-03,2018-08-01
952,832489,GeoVax Labs  Inc ,GOVX,2018-08-07,2018-11-05
953,832489,GeoVax Labs  Inc ,GOVXW,2018-08-07,2018-11-05
954,832489,GeoVax Labs  Inc ,GOVX,2018-11-08,2019-02-06
955,832489,GeoVax Labs  Inc ,GOVXW,2018-11-08,2019-02-06
956,832489,GeoVax Labs  Inc ,GOVX,2019-05-13,2019-08-11
957,832489,GeoVax Labs  Inc ,GOVXW,2019-05-13,2019-08-11
958,832489,GeoVax Labs  Inc ,GOVX,2019-08-13,2019-11-11
959,832489,GeoVax Labs  Inc ,GOVXW,2019-08-13,2019-11-11
960,832489,GeoVax Labs  Inc ,GOVX,2019-11-07,2020-02-05
961,832489,GeoVax Labs  Inc ,GOVXW,2019-11-07,2020-02-05
962,832489,GeoVax Labs  Inc ,GOVX,2020-05-05,2020-08-03
963,832489,GeoVax Labs  Inc ,GOVXW,2020-05-05,2020-08-03
964,832489,GeoVax Labs  Inc ,GOVX,2020-08-10,2020-11-08
965,832489,GeoVax Labs  Inc ,GOVXW,2020-08-10,2020-11-08
966,832489,GeoVax Labs  Inc ,GOVX,2020-11-05,2021-02-03
967,832489,GeoVax Labs  Inc ,GOVXW,2020-11-05,2021-02-03
968,832489,GeoVax Labs  Inc ,GOVX,2021-05-06,2021-08-04
969,832489,GeoVax Labs  Inc ,GOVXW,2021-05-06,2021-08-04
970,832489,GeoVax Labs  Inc ,GOVX,2021-08-11,2021-11-09
971,832489,GeoVax Labs  Inc ,GOVXW,2021-08-11,2021-11-09
972,832489,GeoVax Labs  Inc ,GOVX,2021-11-12,2022-02-10
973,832489,GeoVax Labs  Inc ,GOVXW,2021-11-12,2022-02-10
974,892832,SANDSTON CORP,SDON,2017-05-15,2017-08-13
975,892832,SANDSTON CORP,SDON,2017-08-11,2017-11-09
976,892832,SANDSTON CORP,SDON,2017-11-13,2018-02-11
977,892832,SANDSTON CORP,SDON,2018-05-14,2018-08-12
978,892832,SANDSTON CORP,SDON,2018-08-14,2018-11-12
979,892832,SANDSTON CORP,SDON,2018-11-13,2019-02-11
980,892832,SANDSTON CORP,SDON,2019-05-10,2019-08-08
981,892832,SANDSTON CORP,SDON,2019-08-13,2019-11-11
982,892832,SANDSTON CORP,SDON,2019-11-13,2020-02-11
983,892832,SANDSTON CORP,SDON,2020-05-14,2020-08-12
984,892832,SANDSTON CORP,SDON,2020-08-13,2020-11-11
985,892832,SANDSTON CORP,SDON,2020-11-13,2021-02-11
986,892832,SANDSTON CORP,SDON,2021-05-14,2021-08-12
987,892832,SANDSTON CORP,SDON,2021-08-13,2021-11-11
988,892832,SANDSTON CORP,SDON,2021-11-12,2022-02-10
989,912593,SUN COMMUNITIES INC,SUI,2017-04-27,2017-07-26
990,912593,SUN COMMUNITIES INC,SUI,2017-07-27,2017-10-25
991,912593,SUN COMMUNITIES INC,SUI,2017-10-24,2018-01-22
992,912593,SUN COMMUNITIES INC,SUI,2018-04-24,2018-07-23
993,912593,SUN COMMUNITIES INC,SUI,2018-07-26,2018-10-24
994,912593,SUN COMMUNITIES INC,SUI,2018-10-25,2019-01-23
995,912593,SUN COMMUNITIES INC,SUI,2019-04-25,2019-07-24
996,912593,SUN COMMUNITIES INC,SUI,2019-07-25,2019-10-23
997,912593,SUN COMMUNITIES INC,SUI,2019-10-24,2020-01-22
998,912593,SUN COMMUNITIES INC,SUI,2020-04-23,2020-07-22
999,912593,SUN COMMUNITIES INC,SUI,2020-07-23,2020-10-21
1000,912593,SUN COMMUNITIES INC,SUI,2020-10-22,2021-01-20
1001,912593,SUN COMMUNITIES INC,SUI,2021-04-27,2021-07-26
1002,912593,SUN COMMUNITIES INC,SUI,2021-07-27,2021-10-25
1003,912593,SUN COMMUNITIES INC,SUI,2021-10-26,2022-01-24
1004,916540,DARLING INGREDIENTS INC ,DAR,2017-05-11,2017-08-09
1005,916540,DARLING INGREDIENTS INC ,DAR,2017-08-09,2017-11-07
1006,916540,DARLING INGREDIENTS INC ,DAR,2017-11-07,2018-02-05
1007,916540,DARLING INGREDIENTS INC ,DAR,2018-05-09,2018-08-07
1008,916540,DARLING INGREDIENTS INC ,DAR,2018-08-08,2018-11-06
1009,916540,DARLING INGREDIENTS INC ,DAR,2018-11-06,2019-02-04
1010,916540,DARLING INGREDIENTS INC ,DAR,2019-05-08,2019-08-06
1011,916540,DARLING INGREDIENTS INC ,DAR,2019-08-07,2019-11-05
1012,916540,DARLING INGREDIENTS INC ,DAR,2019-11-06,2020-02-04
1013,916540,DARLING INGREDIENTS INC ,DAR,2020-05-06,2020-08-04
1014,916540,DARLING INGREDIENTS INC ,DAR,2020-08-05,2020-11-03
1015,916540,DARLING INGREDIENTS INC ,DAR,2020-11-03,2021-02-01
1016,916540,DARLING INGREDIENTS INC ,DAR,2021-05-11,2021-08-09
1017,916540,DARLING INGREDIENTS INC ,DAR,2021-08-10,2021-11-08
1018,916540,DARLING INGREDIENTS INC ,DAR,2021-11-09,2022-02-07
